country_code,year,political_stability,gdp_per_capita
VEN,2021,-1.2895082,2004.93397949792
VEN,2022,-1.1268117,3155.04207099687
VGB,2015,,
VGB,2016,,
VGB,2017,,
VGB,2018,,
VGB,2019,,
VGB,2020,,
VGB,2021,,
VGB,2022,,
VIR,2015,1.2251811,34007.3529411765
VIR,2016,0.8121773,35324.9748874586
VIR,2017,0.8126545,35365.0693039774
VIR,2018,0.8160116,36663.2087550584
VIR,2019,0.977236,38633.5298915336
VIR,2020,0.9766825,39787.3741650202
VIR,2021,0.5654024,42571.0777368471
VIR,2022,0.9782486,44320.909185774
VNM,2015,0.0681785999999999,2577.56885340113
VNM,2016,0.1824971,2735.0604380416
VNM,2017,0.1500179,2956.10992127753
VNM,2018,-0.0542592999999999,3222.31003125366
VNM,2019,0.0916744999999999,3440.90025375434
VNM,2020,0.1302346,3534.03953482647
VNM,2021,0.1345844,3704.1935590038
VNM,2022,0.1227944,4147.69777213621
VUT,2015,0.6849315,2854.89412272653
VUT,2016,0.6867152,2956.12644801489
VUT,2017,0.8525004,3159.86055790126
VUT,2018,1.021257,3206.65748718811
VUT,2019,1.0281545,3207.44650452083
VUT,2020,0.9435444,3042.98711598286
VUT,2021,0.9586235,3107.20312858002
VUT,2022,0.9784231,3370.21191956953
WLD,2015,,10161.9445773233
WLD,2016,,10204.9287763386
WLD,2017,,10747.764306505
WLD,2018,,11309.3830773178
WLD,2019,,11376.0818134476
WLD,2020,,10937.6846205191
WLD,2021,,12390.6686716727
WLD,2022,,12798.1658465319
WSM,2015,1.071904,4084.36083819933
WSM,2016,1.0686461,4147.07097674888
WSM,2017,1.0690453,4307.59381964907
WSM,2018,0.9953036,4231.81409469194
WSM,2019,1.1468478,4351.94234943706
WSM,2020,1.1753028,4099.59660548583
WSM,2021,1.1396511,4021.55934894283
WSM,2022,1.2343417,4132.44717734444
XKX,2015,-0.2170007,3520.62850699375
XKX,2016,-0.2852683,3759.44959067104
XKX,2017,-0.1718171,4009.32022050863
XKX,2018,-0.4135898,4384.18796444738
XKX,2019,-0.106046099999999,4415.99923011071
XKX,2020,-0.0844029999999999,4310.88963754863
XKX,2021,0.0010881,5270.43236861018
XKX,2022,-0.0510421999999999,5290.95006509706
YEM,2015,-2.52514609999999,1362.1738120601
YEM,2016,-2.6405037,975.359417003225
YEM,2017,-2.7305026,811.165970405745
YEM,2018,-2.7242925,633.887202451545
YEM,2019,-2.6172209,
YEM,2020,-2.65635899999999,
YEM,2021,-2.6676713,
YEM,2022,-2.61245769999999,
ZAF,2015,-0.3104761,6112.27382485974
ZAF,2016,-0.3379116,5651.20585165749
ZAF,2017,-0.3828321,6618.33508255701
ZAF,2018,-0.299383199999999,6914.1780318076
ZAF,2019,-0.338256499999999,6533.71121032856
ZAF,2020,-0.2489513,5580.60383075189
ZAF,2021,-0.7738081,6828.75624590017
ZAF,2022,-0.6842882,6534.24867783397
ZMB,2015,0.0822748,1295.87788680068
ZMB,2016,-0.2072561,1239.08527877713
ZMB,2017,-0.211101999999999,1483.46577328065
ZMB,2018,-0.2916638,1463.89997855593
ZMB,2019,-0.3690652,1258.98619844462
ZMB,2020,-0.3679359,951.644316655957
ZMB,2021,-0.158277199999999,1127.16077872857
ZMB,2022,0.0456326,1447.12310138035
ZWE,2015,-0.856518799999999,1387.12632595026
ZWE,2016,-0.9112005,1408.13945253431
ZWE,2017,-0.8348774,3445.44941020134
ZWE,2018,-0.824492,2270.89531874302
ZWE,2019,-0.984582,2184.32923855469
ZWE,2020,-1.0459616,2059.67445384499
ZWE,2021,-1.0184197,2613.60542083552
ZWE,2022,-0.8261001,2536.40050223076
